Order ID,Invoice,Ref,,Status,Tax date,Delivery due,Drop-ship,Contact,Amount,Paid,Actions
PO#293633,,,No stock items received,Draft PO,19 Mar 2015,22 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#293629,,OS- 19.03.15,Stock items partially received,Dynaman - Goods received,19 Mar 2015,24 Mar 2015,No,WAREHOUSE OVERSUPPLY WAREHOUSE OVERSUPPLY,"R31,223.62",R0.00,
,,,,,,,,,,,
PO#293611,,,-,Draft PO,19 Mar 2015,20 Mar 2015,No,Smith & Jones ,R0.00,R0.00,
,,,,,,,,,,,
PO#293610,,SPR204L - satin crop trouser,All stock items received,Dynaman - Goods received,19 Mar 2015,23 Mar 2015,No,STYLE REPUBLIC-Posse STYLE REPUBLIC-Posse clothing,"R17,105.52",R0.00,
,,,,,,,,,,,
PO#293609,,wide leg trouser - spr195L,Stock items partially received,Dynaman - Goods Part Received,19 Mar 2015,21 Mar 2015,No,edit-Posse Clothing Edit-posse Clothing,"R17,105.52",R0.00,
,,,,,,,,,,,
PO#293597,,SPR205L - high waisted trouser,All stock items received,Dynaman - Goods received,19 Mar 2015,23 Mar 2015,No,STYLE REPUBLIC-Posse STYLE REPUBLIC-Posse clothing,"R16,640.76",R0.00,
,,,,,,,,,,,
PO#293580,,SPR200L - drape work dress,Stock items partially received,Dynaman - Goods Part Received,19 Mar 2015,23 Mar 2015,No,edit-Posse Clothing Edit-posse Clothing,"R10,164.80",R0.00,
,,,,,,,,,,,
PO#293579,,,-,Draft PO,19 Mar 2015,22 Mar 2015,No,Balm Balm ,R0.00,R0.00,
,,,,,,,,,,,
PO#293578,,,-,Draft PO,19 Mar 2015,21 Mar 2015,No,Next ,R0.00,R0.00,
,,,,,,,,,,,
PO#293549,,AleshaApril2015/12,Stock items partially received,Dynaman - Goods received,19 Mar 2015,18 Mar 2015,No,Pride & Soul ,"R5,999.76",R0.00,
,,,,,,,,,,,
PO#293524,,100176269 (Spree),Stock items partially received,Dynaman - Goods received,19 Mar 2015,22 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#293523,,100175949 (Samples),Stock items partially received,Dynaman - Goods received,19 Mar 2015,22 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#293522,,100174218 (Samples),Stock items partially received,Dynaman - Goods received,19 Mar 2015,22 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#293521,,100164446 (Samples),Stock items partially received,Dynaman - Goods received,19 Mar 2015,25 Mar 2015,No,Spree QC QC Team,"R11,715.91",R0.00,
,,,,,,,,,,,
PO#293520,,100175962 (Samples),All stock items received,Dynaman - Goods received,19 Mar 2015,22 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#293476,,100175949 (Samples),Stock items partially received,Dynaman - Goods received,19 Mar 2015,25 Mar 2015,No,Spree QC QC Team,"R15,991.21",R0.00,
,,,,,,,,,,,
PO#293475,,PO Returns NR 19 Mar,Stock items partially received,Dynaman - Goods received,19 Mar 2015,25 Mar 2015,No,Spree QC QC Team,"R20,615.22",R0.00,
,,,,,,,,,,,
PO#293420,,Mia Discrepancy Investigation 19/03/2015,All stock items received,Dynaman - Goods received,19 Mar 2015,25 Mar 2015,No,Spree QC QC Team,"R1,438.79",R0.00,
,,,,,,,,,,,
PO#293208,,,-,Draft PO,18 Mar 2015,23 Mar 2015,No,(C) INCH-Kate Jordan Designs ,R0.00,R0.00,
,,,,,,,,,,,
PO#293162,,cut out mini dress,Stock items partially received,Dynaman - Goods Part Received,18 Mar 2015,20 Mar 2015,No,(C) INCH-Pink Velvet ,"R17,920.80",R0.00,
,,,,,,,,,,,
PO#293068,,100078521(Samples),No stock items received,Dynaman - PO Created,18 Mar 2015,21 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#293036,,100095521(Samples),Stock items partially received,Dynaman - Goods received,18 Mar 2015,21 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#293029,,100090091(samples),Stock items partially received,Dynaman - Goods received,18 Mar 2015,21 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#293010,,Next november outstanding,Stock items partially received,Dynaman - Goods received,18 Mar 2015,20 Mar 2015,No,Next ,"R5,943.52",R0.00,
,,,,,,,,,,,
PO#292986,,100157597(Samples),Stock items partially received,Dynaman - Goods received,18 Mar 2015,21 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292978,,100116463 (Samples),Stock items partially received,Dynaman - Goods received,18 Mar 2015,21 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292977,,100132337 (Samples),Stock items partially received,Dynaman - Goods received,18 Mar 2015,21 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292975,,100153627 (Samples),No stock items received,Draft PO,18 Mar 2015,21 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292944,,100101303 (Samples),Stock items partially received,Dynaman - Goods received,18 Mar 2015,21 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292943,,100112181 (Samples),Stock items partially received,Dynaman - Goods received,18 Mar 2015,21 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292942,,100090104 (Samples),Stock items partially received,Dynaman - Goods received,18 Mar 2015,21 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292870,,Cocoon coats,Stock items partially received,Dynaman - Goods Part Received,18 Mar 2015,19 Mar 2015,No,(C) INCH-Pink Velvet ,"R18,454.32",R0.00,
,,,,,,,,,,,
PO#292869,,printed cross over top,Stock items partially received,Dynaman - Goods Part Received,18 Mar 2015,19 Mar 2015,No,edit-Kate Jordan ,"R3,420.00",R0.00,
,,,,,,,,,,,
PO#292868,,Mia Discrepancy Investigation 18/03/2015,All stock items received,Dynaman - Goods received,18 Mar 2015,24 Mar 2015,No,Spree QC QC Team,"R2,107.05",R0.00,
,,,,,,,,,,,
PO#292867,,100114877 (Samples),No stock items received,Draft PO,18 Mar 2015,21 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292866,,Kristy2 March2014/1,Stock items partially received,Dynaman - Goods received,18 Mar 2015,18 Mar 2015,No,STYLE REPUBLIC-hk xiaopin finery ,"R7,534.26",R0.00,
,,,,,,,,,,,
PO#292810,,Carrington6 March2015/1,No stock items received,Cancel PO,18 Mar 2015,19 Mar 2015,No,Leigh Schubert Leigh Schubert Clothing,"R11,935.80",R0.00,
,,,,,,,,,,,
PO#292613,,PO Returns NR 17 Mar,All stock items received,Dynaman - Goods received,17 Mar 2015,23 Mar 2015,No,Spree QC QC Team,"R10,098.84",R0.00,
,,,,,,,,,,,
PO#292612,,,-,Draft PO,17 Mar 2015,19 Mar 2015,No,Next ,R0.00,R0.00,
,,,,,,,,,,,
PO#292611,,,Stock items partially received,Dynaman - Goods received,17 Mar 2015,19 Mar 2015,No,Next ,"R15,672.79",R0.00,
,,,,,,,,,,,
PO#292610,,100112209 (Samples),No stock items received,Dynaman - PO Created,17 Mar 2015,20 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292547,,Next samples #8,All stock items received,Dynaman - Goods received,17 Mar 2015,19 Mar 2015,No,Next ,"R4,846.65",R0.00,
,,,,,,,,,,,
PO#292546,,exaggerated fit & flare,Stock items partially received,Dynaman - Goods received,17 Mar 2015,15 Apr 2015,No,STYLE REPUBLIC-Sage ,"R24,532.80",R0.00,
,,,,,,,,,,,
PO#292545,,drape dress,Stock items partially received,Dynaman - Goods received,17 Mar 2015,07 Apr 2015,No,edit-Sage ,"R21,204.00",R0.00,
,,,,,,,,,,,
PO#292544,,jumpsuit,Stock items partially received,Dynaman - Goods received,17 Mar 2015,18 May 2015,No,STYLE REPUBLIC-Afrodizzy ,"R7,980.00",R0.00,
,,,,,,,,,,,
PO#292543,,Culottes,Stock items partially received,Dynaman - Goods received,17 Mar 2015,15 Apr 2015,No,STYLE REPUBLIC-Posse STYLE REPUBLIC-Posse clothing,"R16,416.00",R0.00,
,,,,,,,,,,,
PO#292542,,colourblock pencil skirt,All stock items received,Dynaman - Goods received,17 Mar 2015,30 Mar 2015,No,edit-Posse Clothing Edit-posse Clothing,"R15,903.00",R0.00,
,,,,,,,,,,,
PO#292541,,pleated midi skirt,No stock items received,Dynaman - PO Created,17 Mar 2015,30 Apr 2015,No,STYLE REPUBLIC-Pink Velvet ,"R18,206.37",R0.00,
,,,,,,,,,,,
PO#292540,,high neck coat,Stock items partially received,Dynaman - Goods Part Received,17 Mar 2015,28 Apr 2015,No,edit-Pink Velvet ,"R19,969.98",R0.00,
,,,,,,,,,,,
PO#292539,,a-line skirt,Stock items partially received,Dynaman - Goods Part Received,17 Mar 2015,25 Mar 2015,No,edit-Kate Jordan ,"R11,810.40",R0.00,
,,,,,,,,,,,
PO#292538,,BOXY TOP,Stock items partially received,Dynaman - Goods Part Received,17 Mar 2015,25 Mar 2015,No,STYLE REPUBLIC-Kate Jordan ,"R17,784.00",R0.00,
,,,,,,,,,,,
PO#292537,,Next samples #6,Stock items partially received,Dynaman - Goods received,17 Mar 2015,19 Mar 2015,No,Next ,"R11,209.36",R0.00,
,,,,,,,,,,,
PO#292536,,Liezel April2015/5,No stock items received,Cancel PO,17 Mar 2015,23 Mar 2015,No,edit-GNP wear ,"R42,442.20",R0.00,
,,,,,,,,,,,
PO#292535,,Liezel April2015/4,No stock items received,Cancel PO,17 Mar 2015,23 Mar 2015,No,STYLE REPUBLIC-GNP WEAR ,"R53,023.68",R0.00,
,,,,,,,,,,,
PO#292534,,#mia - basic cardigan,Stock items partially received,Dynaman - Goods received,17 Mar 2015,25 Mar 2015,No,EDIT-CHAPATTI ,"R11,286.00",R0.00,
,,,,,,,,,,,
PO#292533,,#helen,All stock items received,Dynaman - Goods received,17 Mar 2015,25 Mar 2015,No,Style Republic-CHAPATTI ,"R12,312.00",R0.00,
,,,,,,,,,,,
PO#292532,,tux dress,Stock items partially received,Dynaman - Goods Part Received,17 Mar 2015,03 Apr 2015,No,edit-afrodizzy ,"R23,940.00",R0.00,
,,,,,,,,,,,
PO#292474,,100121477 Samples,Stock items partially received,Dynaman - Goods received,17 Mar 2015,20 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292473,,Beauty April2015/18,All stock items received,Dynaman - Goods received,17 Mar 2015,24 Mar 2015,No,Icon ,"R61,122.24",R0.00,
,,,,,,,,,,,
PO#292463,,,All stock items received,Dynaman - Goods received,17 Mar 2015,04 Mar 2015,No,Blend Blend Sa,R940.50,R0.00,
,,,,,,,,,,,
PO#292378,,Mia Discrepancy Investigation 17/03/2015,All stock items received,Dynaman - Goods received,17 Mar 2015,23 Mar 2015,No,Spree QC QC Team,"R1,464.75",R0.00,
,,,,,,,,,,,
PO#292377,,Kristy April2015/21,No stock items received,Dynaman - PO Created,17 Mar 2015,18 Mar 2015,No,Plum Global Worming,"R42,107.04",R0.00,
,,,,,,,,,,,
PO#292376,,Kristy April2015/20,No stock items received,Cancel PO,17 Mar 2015,25 Mar 2015,No,Sanrio Max steel Zoom,"R9,097.20",R0.00,
,,,,,,,,,,,
PO#292375,,Kristy April2015/19,Stock items partially received,Dynaman - Goods received,17 Mar 2015,18 Mar 2015,No,Converse Skye Distribution,"R50,746.00",R0.00,
,,,,,,,,,,,
PO#292374,,Kristy April2015/18,No stock items received,Dynaman - PO Created,17 Mar 2015,01 Apr 2015,No,Gino Paoli Gino Paoli Shoes Footwear,"R21,587.04",R0.00,
,,,,,,,,,,,
PO#292373,,Kristy April2015/17,Stock items partially received,Dynaman - Goods received,17 Mar 2015,08 Apr 2015,No,Sam Star ,"R53,762.40",R0.00,
,,,,,,,,,,,
PO#292372,,100150871 (Samples),Stock items partially received,Dynaman - Goods received,17 Mar 2015,20 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292371,,Kristy April2015/16,Stock items partially received,Dynaman - Goods Part Received,17 Mar 2015,25 Mar 2015,No,Thats it ,"R65,770.02",R0.00,
,,,,,,,,,,,
PO#292370,,Kristy April2015/15,Stock items partially received,Dynaman - Goods received,17 Mar 2015,25 Mar 2015,No,Cuddle up ,"R27,551.52",R0.00,
,,,,,,,,,,,
PO#292369,,Kristy April2015/14,Stock items partially received,Dynaman - Goods Part Received,17 Mar 2015,25 Mar 2015,No,Moda Scapa ,"R170,537.16",R0.00,
,,,,,,,,,,,
PO#292368,,Kristy April2015/13,Stock items partially received,Dynaman - Goods received,17 Mar 2015,18 Mar 2015,No,STYLE REPUBLIC-hk xiaopin finery ,"R16,786.50",R0.00,
,,,,,,,,,,,
PO#292367,,Kristy April2015/12,Stock items partially received,Dynaman - Goods received,17 Mar 2015,18 Mar 2015,No,PC Hometextiles CC ,"R4,376.24",R0.00,
,,,,,,,,,,,
PO#292366,,Kristy April2015/11,Stock items partially received,Dynaman - Goods received,17 Mar 2015,25 Mar 2015,No,Franco Gemelli ,"R80,694.90",R0.00,
,,,,,,,,,,,
PO#292365,,Kristy April2015/10,Stock items partially received,Dynaman - Goods received,17 Mar 2015,01 Apr 2015,No,Dolce Vita ,"R56,922.48",R0.00,
,,,,,,,,,,,
PO#292364,,Kristy April2015/9,No stock items received,Dynaman - PO Created,17 Mar 2015,08 Apr 2015,No,Dazzle ,"R40,544.10",R0.00,
,,,,,,,,,,,
PO#292363,,Kristy April2015/8,Stock items partially received,Dynaman - Goods received,17 Mar 2015,25 Mar 2015,No,Bronx ,"R59,863.68",R0.00,
,,,,,,,,,,,
PO#292362,,Kristy April2015/7,Stock items partially received,Dynaman - Goods Part Received,17 Mar 2015,25 Mar 2015,No,Miss Black ,"R417,821.48",R0.00,
,,,,,,,,,,,
PO#292361,,Kristy April2015/6,Stock items partially received,Dynaman - Goods received,17 Mar 2015,08 Apr 2015,No,Sam & Seb ,"R4,582.80",R0.00,
,,,,,,,,,,,
PO#292360,,Kristy April2015/5,Stock items partially received,Dynaman - Goods received,17 Mar 2015,18 Mar 2015,No,Soviet ,"R2,708.64",R0.00,
,,,,,,,,,,,
PO#292359,,Kristy April2015/4,Stock items partially received,Dynaman - Goods received,17 Mar 2015,01 Apr 2015,No,Plum Global Worming,"R40,074.20",R0.00,
,,,,,,,,,,,
PO#292358,,Kristy April2015/3,No stock items received,Dynaman - PO Created,17 Mar 2015,25 Mar 2015,No,Converse Skye Distribution,"R82,603.18",R0.00,
,,,,,,,,,,,
PO#292357,,Kristy April2015/2,Stock items partially received,Dynaman - Goods received,17 Mar 2015,25 Mar 2015,No,Errol Arendz ,"R28,371.24",R0.00,
,,,,,,,,,,,
PO#292356,,Kristy April2015/1,Stock items partially received,Dynaman - Goods received,17 Mar 2015,08 Apr 2015,No,Gia ,"R36,799.20",R0.00,
,,,,,,,,,,,
PO#292355,,,No stock items received,Dynaman - PO Created,17 Mar 2015,23 Mar 2015,No,Spree QC QC Team,"R8,338.37",R0.00,
,,,,,,,,,,,
PO#292354,,100158732 (samples),Stock items partially received,Dynaman - Goods received,17 Mar 2015,23 Mar 2015,No,Spree QC QC Team,"R8,202.31",R0.00,
,,,,,,,,,,,
PO#292353,,100150057 (Samples),Stock items partially received,Dynaman - Goods received,17 Mar 2015,23 Mar 2015,No,Spree QC QC Team,"R9,764.14",R0.00,
,,,,,,,,,,,
PO#292352,,,All stock items received,Dynaman - Goods received,17 Mar 2015,19 Mar 2015,No,Guess The House Of Busby,R823.50,R0.00,
,,,,,,,,,,,
PO#292351,,100103959 (Samples),No stock items received,Dynaman - PO Created,17 Mar 2015,23 Mar 2015,No,Spree QC QC Team,"R8,948.16",R0.00,
,,,,,,,,,,,
PO#292350,,pleated blouse - SPT132,Stock items partially received,Dynaman - Goods Part Received,17 Mar 2015,19 Mar 2015,No,edit-Pink Velvet ,"R12,503.88",R0.00,
,,,,,,,,,,,
PO#292349,,100164472 (Samples),All stock items received,Dynaman - Goods received,17 Mar 2015,20 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292337,,100121464 (Samples),Stock items partially received,Dynaman - Goods received,17 Mar 2015,20 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292330,,100114926 (samples),Stock items partially received,Dynaman - Goods received,17 Mar 2015,23 Mar 2015,No,Spree QC QC Team,"R10,484.25",R0.00,
,,,,,,,,,,,
PO#292316,,100114765 (samples),Stock items partially received,Dynaman - Goods received,17 Mar 2015,23 Mar 2015,No,Spree QC QC Team,"R11,580.50",R0.00,
,,,,,,,,,,,
PO#292302,,100162856 (Samples),Stock items partially received,Dynaman - Goods received,17 Mar 2015,20 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292299,,,Stock items partially received,Dynaman - Goods received,17 Mar 2015,18 Mar 2015,No,Deacon ,"R2,824.67",R0.00,
,,,,,,,,,,,
PO#292247,,Samples,All stock items received,Dynaman - Goods received,17 Mar 2015,18 Mar 2015,No,Smith & Jones ,R815.88,R0.00,
,,,,,,,,,,,
PO#292246,,Samples,All stock items received,Dynaman - Goods received,17 Mar 2015,18 Mar 2015,No,Pride & Soul ,R499.95,R0.00,
,,,,,,,,,,,
PO#292245,,zendesk-#139524,Stock items partially received,Dynaman - Goods received,17 Mar 2015,18 Mar 2015,No,Pride & Soul ,"R1,999.92",R0.00,
,,,,,,,,,,,
PO#292149,,100170123 (Samples),Stock items partially received,Dynaman - Goods received,17 Mar 2015,20 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292148,,OS-17.03.15,Stock items partially received,Dynaman - Goods received,17 Mar 2015,22 Mar 2015,No,WAREHOUSE OVERSUPPLY WAREHOUSE OVERSUPPLY,"R34,805.37",R0.00,
,,,,,,,,,,,
PO#292147,,100172985 (Samples),All stock items received,Dynaman - Goods received,17 Mar 2015,20 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292146,,100137360 (Samples),Stock items partially received,Dynaman - Goods received,17 Mar 2015,20 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292145,,100170086 (Samples),All stock items received,Dynaman - Goods received,17 Mar 2015,20 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292144,,100172993 (Samples),Stock items partially received,Dynaman - Goods received,17 Mar 2015,20 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292143,,100153625 (Samples),Stock items partially received,Dynaman - Goods received,17 Mar 2015,20 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#292142,,100174308 (Samples),All stock items received,Dynaman - Goods received,17 Mar 2015,20 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#291961,,size fix - Carlien,No stock items received,Cancel PO,16 Mar 2015,17 Mar 2015,No,London Hub ,"R4,457.97",R0.00,
,,,,,,,,,,,
PO#291928,,Next samples #5,All stock items received,Dynaman - Goods received,16 Mar 2015,18 Mar 2015,No,Next ,"R1,268.13",R0.00,
,,,,,,,,,,,
PO#291924,,Next samples #4,Stock items partially received,Dynaman - Goods received,16 Mar 2015,18 Mar 2015,No,Next ,"R12,806.09",R0.00,
,,,,,,,,,,,
PO#291867,,Beauty April2015/5,No stock items received,Dynaman - PO Created,16 Mar 2015,24 Mar 2015,No,Nivea ,"R1,162.65",R0.00,
,,,,,,,,,,,
PO#291866,,Beauty April2015/13,All stock items received,Dynaman - Goods received,16 Mar 2015,23 Mar 2015,No,Morgan Taylor ,"R2,015.88",R0.00,
,,,,,,,,,,,
PO#291865,,Beauty April2015/17,Stock items partially received,Dynaman - Goods received,16 Mar 2015,24 Mar 2015,No,Luxury Cosmetics ,"R4,967.88",R0.00,
,,,,,,,,,,,
PO#291864,,Beauty April2015/7,All stock items received,Dynaman - Goods received,16 Mar 2015,24 Mar 2015,No,Luxury Cosmetics ,"R4,247.92",R0.00,
,,,,,,,,,,,
PO#291863,,Beauty April2015/6,No stock items received,PO Emailed To Supplier,16 Mar 2015,24 Mar 2015,No,Yves Rocher ,"R3,923.97",R0.00,
,,,,,,,,,,,
PO#291862,,Beauty April2015/9,Stock items partially received,Dynaman - Goods received,16 Mar 2015,24 Mar 2015,No,Loreal ,"R4,947.72",R0.00,
,,,,,,,,,,,
PO#291861,,Beauty April2015/4,Stock items partially received,Dynaman - Goods received,16 Mar 2015,01 Apr 2015,No,Loreal ,"R4,909.20",R0.00,
,,,,,,,,,,,
PO#291851,,Beauty April2015/15,Stock items partially received,Dynaman - Goods received,16 Mar 2015,23 Mar 2015,No,27Pinkx ,"R22,024.80",R0.00,
,,,,,,,,,,,
PO#291782,,Mia Discrepancy Investigation 16/03,All stock items received,Dynaman - Goods received,16 Mar 2015,22 Mar 2015,No,Spree QC QC Team,"R1,718.16",R0.00,
,,,,,,,,,,,
PO#291781,,,-,Draft PO,16 Mar 2015,18 Mar 2015,No,edit-Kate Jordan ,R0.00,R0.00,
,,,,,,,,,,,
PO#291780,,,No stock items received,Cancel PO,25 Mar 2015,25 Mar 2015,No,Julina Phoenix design,"R2,821.50",R0.00,
,,,,,,,,,,,
PO#291744,,Diane7 March2015/12,Stock items partially received,Dynaman - Goods received,25 Mar 2015,25 Mar 2015,No,Confetti ,"R5,244.00",R0.00,
,,,,,,,,,,,
PO#291663,,100158770 (Samples),Stock items partially received,Dynaman - Goods received,16 Mar 2015,19 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#291662,,zendesk-#134345,All stock items received,Dynaman - Goods received,16 Mar 2015,22 Mar 2015,No,Zulik ,"R5,130.00",R0.00,
,,,,,,,,,,,
PO#291661,,100137356 (Samples),Stock items partially received,Dynaman - Goods received,16 Mar 2015,19 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#291646,,,Stock items partially received,Dynaman - Goods received,16 Mar 2015,25 Mar 2015,No,Crosshatch ,"R2,399.88",R0.00,
,,,,,,,,,,,
PO#291619,,WAPR: Sports Shorts,Stock items partially received,Dynaman - Goods Part Received,16 Mar 2015,23 Mar 2015,No,Lithe-Trigger ,"R5,700.00",R0.00,
,,,,,,,,,,,
PO#291618,,WAPR:sports jacket,Stock items partially received,Dynaman - Goods Part Received,16 Mar 2015,23 Mar 2015,No,Lithe-Trigger ,"R6,840.00",R0.00,
,,,,,,,,,,,
PO#291617,,Catherine April2015/1,All stock items received,Dynaman - Goods received,16 Mar 2015,13 Apr 2015,No,Cherry Melon ,"R17,907.70",R0.00,
,,,,,,,,,,,
PO#291616,,100158697 (Samples),Stock items partially received,Dynaman - Goods received,16 Mar 2015,19 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#291615,,WAPR: Sports pants,Stock items partially received,Dynaman - Goods Part Received,16 Mar 2015,23 Mar 2015,No,Lithe-Trigger ,"R4,959.00",R0.00,
,,,,,,,,,,,
PO#291612,,Catherine April2015/1,Stock items partially received,Dynaman - Goods received,16 Mar 2015,06 Apr 2015,No,Cherry Melon ,"R18,893.90",R0.00,
,,,,,,,,,,,
PO#291578,,Catherine April2015/1,Stock items partially received,Dynaman - Goods received,16 Mar 2015,30 Mar 2015,No,Cherry Melon ,"R13,941.29",R0.00,
,,,,,,,,,,,
PO#291566,,100174218 (Samples),Stock items partially received,Dynaman - Goods received,16 Mar 2015,19 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#291565,,Catherine April2015/1,Stock items partially received,Dynaman - Goods Part Received,16 Mar 2015,23 Mar 2015,No,Cherry Melon ,"R20,751.64",R0.00,
,,,,,,,,,,,
PO#291564,,Catherine April2015/1,No stock items received,PO Emailed To Supplier,16 Mar 2015,19 Mar 2015,No,Cherry Melon ,"R1,187.97",R0.00,
,,,,,,,,,,,
PO#291563,,100162851 (Samples),Stock items partially received,Dynaman - Goods received,16 Mar 2015,19 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#291562,,WAPR: Running shorts,Stock items partially received,Dynaman - Goods received,16 Mar 2015,23 Mar 2015,No,Lithe-Trigger ,"R9,234.00",R0.00,
,,,,,,,,,,,
PO#291561,,100114795 (Samples),Stock items partially received,Dynaman - Goods received,16 Mar 2015,19 Mar 2015,No,Spree ,R0.00,R0.00,
,,,,,,,,,,,
PO#291560,,WAPR:Single jersey colourtip,Stock items partially received,Dynaman - Goods Part Received,16 Mar 2015,23 Mar 2015,No,Lithe-Trigger ,"R4,788.00",R0.00,
,,,,,,,,,,,
PO#291559,,WAPR: Performance tee,Stock items partially received,Dynaman - Goods Part Received,16 Mar 2015,23 Mar 2015,No,Lithe-Trigger ,"R5,472.00",R0.00,
,,,,,,,,,,,
PO#291558,,WAPR: Performance Jacket,Stock items partially received,Dynaman - Goods Part Received,16 Mar 2015,23 Mar 2015,No,Lithe-Trigger ,"R10,032.00",R0.00,
,,,,,,,,,,,
PO#291557,,WAPR: Neon LS tee,Stock items partially received,Dynaman - Goods Part Received,16 Mar 2015,23 Mar 2015,No,Lithe-Trigger ,"R5,016.00",R0.00,
